Date,Open,High,Low,Close,Adj Close,Volume
2012-05-31,44.33485412597656,44.56257629394531,43.224700927734375,44.206756591796875,33.272342681884766,8550382
2012-06-01,43.16777038574219,43.82247543334961,42.88311767578125,43.21046829223633,32.52249526977539,7695449
2012-06-04,43.21046829223633,43.608985900878906,42.79772186279297,43.3954963684082,32.6617431640625,6875436
2012-06-05,43.224700927734375,44.021732330322266,42.996978759765625,43.893638610839844,33.03667068481445,5399187
2012-06-06,44.3775520324707,45.103416442871094,44.277923583984375,45.103416442871094,33.94721603393555,4429167
2012-06-07,45.758121490478516,46.27050018310547,45.217281341552734,45.31690979003906,34.10790252685547,8076614
2012-06-08,45.04648971557617,45.87198257446289,44.80453109741211,45.70119094848633,34.39714813232422,4018634
2012-06-11,46.327430725097656,46.45552444458008,44.8614616394043,44.90415954589844,33.797237396240234,4087349
2012-06-12,45.18881607055664,45.70119094848633,44.548343658447266,45.70119094848633,34.39714813232422,4265741
2012-06-13,45.302677154541016,45.54463195800781,44.776065826416016,45.06071853637695,33.91508865356445,6224330
2012-06-14,45.117652893066406,45.64426040649414,44.90415954589844,45.54463195800781,34.27930450439453,5930288
2012-06-15,45.91468048095703,47.1102294921875,45.715423583984375,46.81134033203125,35.232688903808594,8935973
2012-06-18,46.68324661254883,47.12446212768555,46.512454986572266,46.996368408203125,35.3719596862793,3883101
2012-06-19,47.3237190246582,48.37693786621094,47.138694763183594,47.8503303527832,36.014686584472656,4249792
2012-06-20,47.90726089477539,48.53349685668945,47.62260437011719,48.04958724975586,36.16465759277344,5357031
2012-06-21,47.978424072265625,48.248844146728516,46.59785079956055,46.839805603027344,35.25411605834961,28175966
2012-06-22,47.02483367919922,47.366416931152344,46.29896545410156,46.71171188354492,35.15770721435547,16139737
2012-06-25,46.156639099121094,46.25626754760742,45.37384033203125,45.88621520996094,34.536407470703125,9712073
2012-06-26,45.259979248046875,45.68695831298828,44.3775520324707,44.57680892944336,33.550872802734375,11597661
2012-06-27,44.249454498291016,44.43448257446289,43.310096740722656,43.77977752685547,33.29111099243164,11980582
2012-06-28,43.62321853637695,43.751312255859375,42.541534423828125,43.637451171875,33.182891845703125,12971750
2012-06-29,44.51987838745117,44.8329963684082,44.07866287231445,44.8329963684082,34.092002868652344,7545864
2012-07-02,44.918392181396484,44.961090087890625,44.13559341430664,44.84722900390625,34.10283279418945,4881928
2012-07-03,44.875694274902344,45.146114349365234,44.690670013427734,45.103416442871094,34.297645568847656,2498824
2012-07-05,44.591041564941406,45.37384033203125,44.4060173034668,45.06071853637695,34.26517105102539,3405328
2012-07-06,44.420249938964844,45.03225326538086,44.13559341430664,44.84722900390625,34.10283279418945,3627422
2012-07-09,44.647972106933594,44.84722900390625,44.192527770996094,44.39178466796875,33.756507873535156,3338580
2012-07-10,44.66220474243164,44.84722900390625,43.23893356323242,43.49512481689453,33.07466125488281,6329931
2012-07-11,43.50935745239258,43.62321853637695,42.78348922729492,43.11083984375,32.78243637084961,6060200
2012-07-12,42.75502395629883,42.84041976928711,41.77296829223633,42.4134407043457,32.25211715698242,6699925
2012-07-13,42.61269760131836,43.367027282714844,42.61269760131836,43.15353775024414,32.814910888671875,4127327
2012-07-16,43.11083984375,43.12507247924805,42.3422737121582,42.56999969482422,32.37118148803711,6796674
2012-07-17,42.78348922729492,43.139305114746094,42.3422737121582,43.05390930175781,32.73915481567383,7679992
2012-07-18,42.75502395629883,44.00749969482422,42.584232330322266,43.751312255859375,33.269466400146484,5416120
2012-07-19,43.76554489135742,44.66220474243164,43.73707962036133,44.57680892944336,33.89719772338867,5368694
2012-07-20,44.206756591796875,44.29215621948242,43.8794059753418,44.00749969482422,33.46428298950195,5361106
2012-07-23,43.139305114746094,43.4239616394043,42.35650634765625,43.310096740722656,32.93395233154297,6696552
2012-07-24,43.267398834228516,43.35279846191406,42.427669525146484,42.769256591796875,32.52268981933594,4989427
2012-07-25,43.06814193725586,43.28163146972656,42.4134407043457,43.082374572753906,32.76079177856445,6812763
2012-07-26,41.829898834228516,43.53782272338867,41.28905487060547,41.531009674072266,31.581104278564453,14614658
2012-07-27,41.24635696411133,41.872596740722656,40.9332389831543,41.3886833190918,31.472869873046875,15177868
2012-07-30,41.41714859008789,41.67333984375,40.847843170166016,41.04710006713867,31.213125228881836,7208402
2012-07-31,40.79091262817383,41.303287506103516,40.776676177978516,40.96170425415039,31.148195266723633,5467200
2012-08-01,41.146728515625,42.07185363769531,41.01863479614258,41.701805114746094,31.710973739624023,9763504
2012-08-02,41.28905487060547,41.872596740722656,40.890541076660156,41.3886833190918,31.472869873046875,7546005
2012-08-03,42.11455154418945,42.854652404785156,42.057621002197266,42.456138610839844,32.284603118896484,6381222
2012-08-06,42.6553955078125,43.11083984375,42.513065338134766,42.683860778808594,32.45774841308594,3844949
2012-08-07,42.8973503112793,43.23893356323242,42.6553955078125,42.78348922729492,32.53352355957031,4364668
2012-08-08,42.64116287231445,42.854652404785156,42.48460388183594,42.584232330322266,32.38199996948242,3652786
2012-08-09,42.56999969482422,42.954280853271484,42.44190216064453,42.498836517333984,32.31706237792969,4849327
2012-08-10,42.31380844116211,42.44190216064453,42.07185363769531,42.31380844116211,32.176361083984375,4904271
2012-08-13,42.1287841796875,42.27111053466797,41.701805114746094,41.9152946472168,31.873315811157227,4448489
2012-08-14,42.11455154418945,42.3422737121582,41.829898834228516,42.242645263671875,32.12224197387695,4290683
2012-08-15,42.057621002197266,42.384971618652344,41.94375991821289,42.22841262817383,32.111419677734375,3854294
2012-08-16,42.18571472167969,42.996978759765625,42.057621002197266,42.769256591796875,32.52268981933594,4010203
2012-08-17,42.8973503112793,43.082374572753906,42.726558685302734,42.92581558227539,32.6417350769043,3893429
2012-08-20,42.726558685302734,43.05390930175781,42.61269760131836,42.954280853271484,32.66339111328125,3902352
2012-08-21,43.02544403076172,43.46665954589844,42.8688850402832,43.02544403076172,32.71751403808594,5092710
2012-08-22,42.8973503112793,42.996978759765625,42.541534423828125,42.98274612426758,32.685028076171875,5311642
2012-08-23,42.79772186279297,42.911582946777344,42.3422737121582,42.39920425415039,32.241310119628906,5696952
2012-08-24,42.328041076660156,42.6553955078125,42.02915573120117,42.541534423828125,32.34953689575195,3335348
2012-08-27,42.6553955078125,42.6553955078125,41.787200927734375,41.8868293762207,31.85167694091797,3891532
2012-08-28,41.80143356323242,42.14301681518555,41.630638122558594,41.644874572753906,31.667686462402344,3792675
2012-08-29,41.71603775024414,41.94375991821289,41.45984649658203,41.73027038574219,31.732616424560547,3159837
2012-08-30,41.50254440307617,42.04338836669922,41.488311767578125,41.80143356323242,31.786745071411133,4436615
2012-08-31,42.100318908691406,42.44190216064453,41.701805114746094,41.71603775024414,31.721792221069336,8931265
2012-09-04,41.65910720825195,41.77296829223633,40.762447357177734,40.762447357177734,30.996665954589844,9173103
2012-09-05,40.9047737121582,41.01863479614258,40.49202346801758,40.49202346801758,30.791034698486328,9256643
2012-09-06,40.733978271484375,42.02915573120117,40.733978271484375,42.02915573120117,31.95990753173828,9513797
2012-09-07,42.11455154418945,43.19623565673828,42.07185363769531,43.16777038574219,32.82572555541992,5779860
2012-09-10,43.11083984375,43.58052062988281,42.911582946777344,43.12507247924805,32.79326248168945,5532191
2012-09-11,43.12507247924805,43.452423095703125,42.854652404785156,43.039676666259766,32.72832489013672,5094818
2012-09-12,43.310096740722656,43.3954963684082,42.64116287231445,42.954280853271484,32.66339111328125,4094656
2012-09-13,43.05390930175781,44.733367919921875,42.854652404785156,44.733367919921875,34.01625061035156,20763387
2012-09-14,44.98955535888672,46.22780227661133,44.690670013427734,45.900447845458984,34.90372085571289,27193580
2012-09-17,45.54463195800781,45.65849304199219,44.29215621948242,44.30638885498047,33.69155502319336,25205341
2012-09-18,44.29215621948242,44.363319396972656,43.936336517333984,44.14982986450195,33.57252502441406,5430805
2012-09-19,44.206756591796875,44.4060173034668,43.936336517333984,44.064430236816406,33.50758361816406,4950151
2012-09-20,43.637451171875,44.021732330322266,43.381263732910156,43.95056915283203,33.42099380493164,4183044
2012-09-21,44.30638885498047,44.4060173034668,42.996978759765625,43.06814193725586,32.74998092651367,9941123
2012-09-24,43.06814193725586,43.21046829223633,42.74079132080078,43.01121139526367,32.706687927246094,4369797
2012-09-25,43.06814193725586,43.3243293762207,42.35650634765625,42.39920425415039,32.241310119628906,7418903
2012-09-26,42.157249450683594,42.25687789916992,41.37445068359375,41.41714859008789,31.836503982543945,6399490
2012-09-27,41.630638122558594,41.67333984375,41.118263244628906,41.488311767578125,31.89120864868164,6654044
2012-09-28,41.31752014160156,41.45984649658203,41.075565338134766,41.217891693115234,31.683349609375,5572661
2012-10-01,41.54524230957031,42.14301681518555,41.402915954589844,41.73027038574219,32.07718276977539,5694915
2012-10-02,41.84413146972656,42.11455154418945,41.08979797363281,41.50254440307617,31.902143478393555,4314783
2012-10-03,41.58794021606445,41.644874572753906,40.733978271484375,40.86207580566406,31.409835815429688,7437030
2012-10-04,41.18942642211914,41.744503021240234,40.890541076660156,41.531009674072266,31.924026489257812,5221709
2012-10-05,41.80143356323242,42.285343170166016,41.488311767578125,41.559478759765625,31.945903778076172,4981417
2012-10-08,41.345985412597656,41.61640548706055,41.08979797363281,41.27482223510742,31.727100372314453,3389449
2012-10-09,40.990169525146484,41.18942642211914,40.39239501953125,40.420860290527344,31.0706729888916,7814541
2012-10-10,40.4066276550293,40.43509292602539,39.89425277709961,39.965415954589844,30.72058868408203,6914150
2012-10-11,40.49202346801758,40.66281509399414,40.1646728515625,40.1646728515625,30.873754501342773,3352562
2012-10-12,40.22160339355469,40.53472137451172,39.865787506103516,39.965415954589844,30.72058868408203,3406241
2012-10-15,39.9511833190918,40.4066276550293,39.93695068359375,40.30699920654297,30.983144760131836,3421980
2012-10-16,40.6201171875,42.683860778808594,40.56318664550781,42.56999969482422,32.72268295288086,13455285
2012-10-17,42.71232604980469,43.21046829223633,42.35650634765625,43.039676666259766,33.08370590209961,9215611
2012-10-18,42.769256591796875,43.381263732910156,42.456138610839844,43.01121139526367,33.061832427978516,5433826
2012-10-19,42.996978759765625,43.039676666259766,42.1287841796875,42.498836517333984,32.66797637939453,6181892
2012-10-22,42.17148208618164,42.66962814331055,41.787200927734375,42.328041076660156,32.53668975830078,4634540
2012-10-23,41.18942642211914,41.31752014160156,40.56318664550781,40.63434982299805,31.234785079956055,7763040
2012-10-24,42.726558685302734,43.936336517333984,42.157249450683594,42.52730178833008,32.68986511230469,14501538
2012-10-25,42.84041976928711,43.01121139526367,41.45984649658203,42.21417999267578,32.44916534423828,5290845
2012-10-26,41.829898834228516,42.242645263671875,41.303287506103516,42.08608627319336,32.35070037841797,6601349
2012-10-31,42.242645263671875,42.61269760131836,41.31752014160156,41.701805114746094,32.05530548095703,4469216
2012-11-01,41.85836410522461,42.911582946777344,41.701805114746094,42.854652404785156,32.94147872924805,5300120
2012-11-02,43.182003021240234,43.3954963684082,42.285343170166016,42.3422737121582,32.547630310058594,9671252
2012-11-05,41.95799255371094,42.854652404785156,41.85836410522461,42.78348922729492,32.88678741455078,4313026
2012-11-06,42.88311767578125,43.82247543334961,42.79772186279297,43.438194274902344,33.39003372192383,6028513
2012-11-07,42.854652404785156,43.438194274902344,42.541534423828125,43.11083984375,33.138404846191406,8735168
2012-11-08,43.01121139526367,43.267398834228516,41.84413146972656,42.057621002197266,32.328826904296875,5212153
2012-11-09,41.85836410522461,42.48460388183594,41.61640548706055,41.787200927734375,32.12095260620117,4862395
2012-11-12,41.787200927734375,41.85836410522461,40.91900634765625,40.97593688964844,31.49735450744629,4170046
2012-11-13,41.644874572753906,41.929527282714844,41.01863479614258,41.032867431640625,31.54111671447754,7049612
2012-11-14,41.08979797363281,41.146728515625,40.1646728515625,40.25006866455078,30.93939208984375,7094790
2012-11-15,40.235836029052734,40.278533935546875,39.4245719909668,39.69499206542969,30.512710571289062,6368715
2012-11-16,39.80885314941406,39.89425277709961,39.068756103515625,39.481502532958984,30.348608016967773,8466982
2012-11-19,40.22160339355469,41.04710006713867,40.15044021606445,40.96170425415039,31.486417770385742,5898882
2012-11-20,40.847843170166016,41.37445068359375,40.52048873901367,40.97593688964844,31.49735450744629,4140607
2012-11-21,41.04710006713867,41.18942642211914,40.733978271484375,41.01863479614258,31.530170440673828,3183374
2012-11-23,41.04710006713867,41.90106201171875,40.96170425415039,41.81566619873047,32.14284133911133,2271530
2012-11-26,41.58794021606445,42.11455154418945,41.303287506103516,42.11455154418945,32.37257385253906,3897083
2012-11-27,42.04338836669922,42.66962814331055,41.73027038574219,42.285343170166016,32.50387191772461,5342768
2012-11-28,41.872596740722656,42.541534423828125,41.50254440307617,42.513065338134766,32.67891311645508,4306492
