Date,Adj Close,Volume,outlier,SMA_14,EMA_14,RSI_14,MACD_12_26_9,MACDh_12_26_9,ADX_14,DMP_14,DMN_14,STOCHk_14_3_3,STOCHd_14_3_3,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0,label
2012-08-07,-0.00048358683230975696,0.03511947676507298,0,0.0009164282557625469,0.0014860040857423429,0.8142225629201478,0.4953049522672815,0.48332619192252396,0.5294719348617416,0.37109105594305436,0.2237981498438491,0.9740135435726118,0.961717824918436,-0.0003619691990513485,0.0009164282557625469,0.0020768174664184125,0.16829373296907962,0.7062075760833062,0.016869458540000826
2012-08-08,-0.0007505921550128025,0.045194630450372114,0,0.000116298002000359,9.999809624633427e-05,0.611649574841022,0.48775401997488554,0.4632995522067209,0.49164843989653556,0.3077555466189797,0.4182699653059453,0.8627822652286251,0.9327732542809214,7.439528164493447e-05,0.000116298002000359,0.00015227615066698563,0.168817935073848,0.5433089958571006,0.015618471614979451
2012-08-09,-0.0012509869250213745,0.029831872505572437,0,0.00012094992208028232,-0.00020156865734205498,0.5705318686037213,0.4789513327925911,0.4444589065386849,0.45408738410314714,0.2663615809506823,0.3869300095879207,0.7382176220066097,0.8646400420141606,0.00014932818175289464,0.00012094992208028232,9.182262240531314e-05,0.1684264646234932,0.502240596101124,0.015504794741654282
2012-08-10,-0.00011367687332516918,0.027888195242743455,0,0.00046054008792134615,-0.0002008958976439379,0.5667098422639023,0.4709766713362847,0.43125135655192043,0.4119318713435854,0.23138658502776538,0.3909807637551183,0.6229548926113725,0.7444164635633803,0.0009158209184540467,0.00046054008792134615,2.852494798166738e-05,0.16242529106838147,0.49001846065086346,0.015239399841323331
2012-08-13,-0.0002653949003309508,0.023199117592051455,0,0.0005721861698415598,-0.00023525025428000612,0.5572561443118955,0.46351383667113594,0.4218381066434793,0.3732538408208755,0.22022748928324237,0.3754048164222369,0.5941392102625631,0.6524169378273357,0.0014349095355470909,0.0005721861698415598,-0.00023928602850598057,0.15113363438714866,0.4690926937658468,0.01667991588669218
2012-08-14,0.0014405160453688504,0.03835370318560256,0,0.0009629474565627238,0.00012802188918092927,0.5979410293343341,0.45909969721952315,0.42117409842857745,0.35014005046791424,0.2622686542784614,0.3516737405103827,0.6129029103966716,0.6095016499658276,0.0028478042889613087,0.0009629474565627238,-0.0008030910084290688,0.12659989749584696,0.49831722533053985,0.017172786330323514
2012-08-15,0.0004928704436313325,0.02527205046266309,0,0.0009815551368827502,0.00022449890284043095,0.6116976381473991,0.45570074868438737,0.4229294115133526,0.3308061295932858,0.2589986830209799,0.33628566292370515,0.620178630856836,0.6085508911056412,0.003319220394562783,0.0009815551368827502,-0.0012036757511964535,0.09633858756687641,0.49375881121660214,0.017665602642110367
2012-08-16,0.0004928163117868534,0.031393554913680205,0,0.0006884841718419188,0.0003081123146785325,0.6258471153299989,0.4531359121041569,0.4262123365731356,0.3174027935099209,0.2628938051978006,0.314884810297437,0.6040235839410117,0.6119358946402756,0.0020286364267210755,0.0006884841718419188,-0.000567278068597743,0.0790639119972765,0.49745014240604507,0.015770121977179696
2012-08-17,-0.001895480664930671,0.032153729816271605,0,5.5823040960190085e-05,-0.00016968701529218588,0.5463903219502595,0.4476661082723842,0.42229580412781337,0.2927953865333796,0.23566391848954482,0.3564940553800735,0.47020969632416604,0.5630691631996254,0.00015260862955507326,5.5823040960190085e-05,-3.5013365880243175e-05,0.077818971544385,0.3937709681132956,0.01470873183731139
2012-08-20,-0.0010613901398683068,0.025469043771226496,0,0.0,-0.00039162398520747876,0.5048888259017463,0.4412355154474989,0.4169985882431255,0.259807299309533,0.2186310028160402,0.40940016534006807,0.3143971849436338,0.4583512206254149,0.0,0.0,0.0,0.077818971544385,0.3367171355056833,0.01436751175588033
2012-08-21,-0.00034122008143105953,0.02011378474152892,0,-0.0004931035284813645,-0.0004180166376889227,0.49148049252328035,0.4352074563914909,0.41366744438723335,0.23520658010387246,0.23521629357111934,0.38489531971356755,0.1625993845362153,0.3071810480006847,-0.0009767890659168055,-0.0004931035284813645,-3.4043887474966006e-05,0.08403698438416154,0.3417921514845934,0.012623667920188764
2012-08-22,-0.0017438438356915664,0.0214260617121636,0,-0.0006512688112018661,-0.0007640613589696144,0.42519586588430053,0.4274564051488559,0.4071218252505868,0.21475421996460792,0.21828688309069605,0.4684292261475913,0.08543218290580923,0.17541010475833876,-0.0015969840265939172,-0.0006512688112018661,0.00023883814258374159,0.09624039017297531,0.2916143072013123,0.012661587277219388
2012-08-23,3.7919357030624656e-05,0.029793923470463144,0,-0.0012699741818435473,-0.00065345215734669,0.4267954147389304,0.42112030241265314,0.40507222564793965,0.1984524294468904,0.20114086220278687,0.4591425955724713,0.055290703700603225,0.08667647495165866,-0.0003465349512238314,-0.0012699741818435473,-0.0020936756180831018,0.0842618682220006,0.31110457316992246,0.014329619464771931
2012-08-24,0.0016680321875525428,0.020799006982556115,0,-0.001004814737282811,-0.00018201363758180156,0.4958462940366592,0.41841373331049064,0.4116073630018875,0.17494958915029662,0.22000137881729204,0.4263977615713084,0.09899437812822318,0.06489429850673772,0.0008656530768965665,-0.001004814737282811,-0.0027106323219871498,0.05990908554680325,0.40886865226599584,0.013192336478997951
2012-08-28,-0.0011372829857739797,0.028815923096678416,0,-0.0010838973786430617,-0.00041977576537916006,0.4493527917607976,0.4143675330556982,0.41381821483683395,0.15304840114375629,0.2158232752848968,0.38368190385986356,0.13213156720684047,0.08088697402333696,0.0013537289224959115,-0.0010838973786430617,-0.003312327118694114,0.028023573228789532,0.32054766662429157,0.012017188268037826
2012-08-29,-0.0011751482109601252,0.03344192374539461,0,-0.000595445770241676,-0.0006345706298969689,0.40377456613999546,0.4092609271167233,0.41319853919717403,0.13126478659649,0.20344221191056394,0.37599649500457843,0.11494050663993535,0.1013146511183594,-0.0010300284541439053,-0.000595445770241676,-0.00017935555154757754,0.03359272320101498,0.2625236666864531,0.012737358326475046
2012-08-30,0.0007201700584372195,0.06384784175146208,0,-0.00035354592608100033,-0.0003840084911321817,0.4361924007262135,0.40622909701904975,0.41737582684928964,0.13927972870022864,0.30071509387612766,0.31564310040132887,0.09597436992931845,0.10028041882803164,-0.0005937240969370872,-0.00035354592608100033,-0.0001230046051837741,0.03667410794159654,0.34766110292513874,0.010917716375605596
2012-08-31,-0.0018196419508694495,0.05246460738306439,0,-0.0005628823296815466,-0.0007520563394743385,0.3665526279314359,0.40104186099762296,0.4158630252629627,0.14031864409235334,0.2729307474328608,0.32574708052669665,0.052658530479889595,0.07306407523557802,-0.0013527986671668102,-0.0005628823296815466,0.00018103746981101843,0.046925664606880184,0.25582042185364956,0.011676008785490077
2012-09-03,0.0007582924098844812,0.024478852601635244,0,-0.00043728048752117443,-0.00047709508567223,0.40232945822029303,0.39809747141560836,0.4197043584193945,0.1287682768228644,0.2529340312033413,0.3825932079075885,0.12767709435239977,0.07742584825513474,-0.0007649080796737207,-0.00043728048752117443,-0.00012387122382467863,0.051162226367377224,0.3373547513994525,0.008794827832180135
2012-09-04,-0.002881180953309942,0.024029202976717005,0,-0.0009675993766427582,-0.0010772932933633128,0.30272948364250357,0.39147687649615537,0.41449748899389455,0.10871319085582348,0.2202801796809471,0.412576030991724,0.09645983747048206,0.07759210151469857,-0.0019194664311453224,-0.0009675993766427582,-6.426155658034727e-05,0.06355149632388085,0.21218991971701193,0.009742608763528782
2012-09-05,0.0009477809313486463,0.03221491600093864,0,-0.0009117763356825681,-0.0007152953435747289,0.3479604749569552,0.3878032259084936,0.4169694111376633,0.09250960918499784,0.19282366231641318,0.387023354899041,0.1554636621697959,0.11279875653095366,-0.000733338505591763,-0.0009117763356825681,-0.0010550542998289392,0.06112268737889789,0.29885344142275905,0.011221017100006059
2012-09-06,0.001478408336477277,0.04933571938997324,0,-0.0007908264136021748,-0.0002792828344474474,0.4146684652418518,0.38727756706529454,0.4260371866454001,0.07692247327325352,0.1757676931314076,0.35663293781793226,0.18371542675045266,0.13198964908654565,0.0005459309607124818,-0.0007908264136021748,-0.002008180312241148,0.04341098413721688,0.4057583939331618,0.009932151416837426
2012-09-07,-0.001288865683168633,0.04223623115128814,0,-0.0007163956923220138,-0.0005390131510371043,0.3682618530653217,0.3850670946436091,0.42949669287265707,0.06452370642098762,0.18079310361683465,0.3210090505663558,0.23665101553729068,0.17999953304261193,-0.00026740178031342543,-0.0007163956923220138,-0.001114537023112705,0.037375663974540556,0.32646865605951364,0.008794827832180135
2012-09-10,-0.0011373235846572904,0.03524362384889862,0,-0.0007256995324820825,-0.0007291753437069781,0.32958633791241737,0.381789592798499,0.42986102206531257,0.05509235386624908,0.16452602871550687,0.3652410103166313,0.22047444139859937,0.2022631305792622,-0.0008332018818485443,-0.0007256995324820825,-0.0006089816788605318,0.038686501867843635,0.27078024367482706,0.00924975185285859
2012-09-11,0.0004549240206784544,0.030972964165296706,0,-0.0006280092108016944,-0.0005271397194228089,0.3519671677260025,0.380105251472134,0.43374076894646585,0.03983044796905896,0.17708365272872356,0.3430858689377474,0.170976939322612,0.197900706983,-0.00038626545557679526,-0.0006280092108016944,-0.0008365967168112443,0.03538383551439384,0.33038081012755116,0.00871905678292445
2012-09-12,-0.0005306950699341395,0.03402706535799109,0,-0.0004791477682413725,-0.0005791353761435136,0.3326859850869008,0.37820766840480236,0.4363642809952889,0.035274131724564894,0.16143087629031522,0.3805772996507883,0.1422211117535431,0.16556223329901584,-0.0007577882552503024,-0.0004791477682413725,-0.00021004269199254022,0.03900757878054569,0.31721687283932626,0.009098142089541711
2012-09-13,0.0003790853066172606,0.024780537479084076,0,-0.00043728048752122994,-0.00041457378838832826,0.3530995806198394,0.37753138435215844,0.44121382860733727,0.03105258068006783,0.1489423136681996,0.35916431851167263,0.15749532930713658,0.14399440068028788,-0.0004453039962071803,-0.00043728048752122994,-0.00041943512193737265,0.03904781507437658,0.3686187968704777,0.007619693154181095
2012-09-14,-0.0014784489353606156,0.05235412725943546,0,-0.0008233898541622486,-0.000699937079920554,0.2975070186840038,0.37502923002815347,0.4409810498123437,0.02035046040111066,0.1689534994797776,0.31423340023447005,0.13281313118395208,0.13092481937478317,-0.00037968009734878905,-0.0008233898541622486,-0.0012140936072754793,0.03300947617025949,0.2700184216853789,0.007278486605711149
2012-09-17,-0.0003412065484699467,0.0292076540019281,0,-0.0007256995324820825,-0.0006852213197735546,0.28517944149725155,0.37283349498758545,0.44148497648454454,0.010431605150679035,0.15923947480295592,0.30031529511489535,0.1104477705111168,0.12004371796041007,-0.0005782236831570753,-0.0007256995324820825,-0.0008447807635330595,0.030918244023159132,0.27043223800291466,0.008491581239624096
2012-09-18,0.0012130946339129478,0.042814871006121136,0,-0.0004326285674411956,-0.0003143591568083859,0.3560588062883156,0.3732377087790818,0.4477439957802674,0.01577651665517038,0.2035665600517904,0.2771865159296113,0.11286423593055814,0.10475934954729378,-0.000135651027810213,-0.0004326285674411956,-0.0006969533935411443,0.02687327183152497,0.39721235374208974,0.012623667920188764
2012-09-19,0.004132086680564667,0.04405365489346505,0,-1.3955760240047521e-05,0.0006795999573023792,0.5440190873175723,0.3800592830309078,0.4672050647713803,0.046430524618709085,0.30226326746879123,0.2351710657107977,0.35914591198755913,0.18226929483541052,4.50284590429173e-05,-1.3955760240047521e-05,-6.81705418961176e-05,0.02608222809185657,0.7969959305521032,0.011903403131023782
2012-09-20,-0.0007202647891649816,0.029852605151501902,0,0.00012094992208033783,0.00042303390821690767,0.5117639394084401,0.38454166438465387,0.4775053439206369,0.0748518842213553,0.27946784826075655,0.21736289429245303,0.608264556808207,0.352751678042972,-0.00016741948654747096,0.00012094992208033783,0.000384744961023642,0.029958337158024463,0.708945669779186,0.011334788704059018
2012-09-21,-0.0005686144269647642,0.07959098569765884,0,-4.1867280720142563e-05,0.0002356140807172613,0.48626857519193495,0.38736805412697145,0.48201576892388287,0.0910989087756916,0.25094153999916324,0.24409914735420274,0.7913106123906225,0.5850924875961878,6.0191861679659286e-05,-4.1867280720142563e-05,-0.00013525149881726817,0.028586963219809643,0.6619808146916745,0.012889062820519714
2012-09-24,0.0015542741164606966,0.038162796981884045,0,0.0005024073686413777,0.0005623073741260476,0.5499270483813519,0.39205387401955066,0.48981211289678916,0.11087809330677595,0.24603967447846276,0.21635139741775333,0.8332446194153235,0.7474523752952621,-0.00015745175100778663,0.0005024073686413777,0.0011006546912930015,0.03748448819897753,0.7493588944852646,0.013912614801124074
2012-09-25,0.0010235519806043591,0.022420548685991436,0,0.0005117112088015019,0.0007231606091032683,0.5887610410642632,0.39734584548773666,0.4974144263471156,0.1371476470996712,0.2749917631336449,0.20162473225482963,0.8771094475716467,0.8395210217373592,-0.0004623166550865587,0.0005117112088015019,0.00140027411270216,0.05054738440271841,0.7669576380287303,0.012358273019857813
2012-09-26,-0.0015543417812662608,0.02974343533109571,0,0.0001395576024003642,0.00026863069038501886,0.5137081004339057,0.3991799736859495,0.495708159150207,0.17117941690088428,0.29597139486688995,0.17133609571778047,0.8395242417405864,0.8560322657550781,-7.16147481891749e-05,0.0001395576024003642,0.00033151860827990154,0.05337811847735236,0.6455165831540242,0.013002753226805996
2012-09-27,0.0006444802069481836,0.03133346341271825,0,0.000376805526481061,0.00038129727892494136,0.5399926988941881,0.4015870280414449,0.49563354988625896,0.20274742743228746,0.2730204299349821,0.1567191915156823,0.7464171582431369,0.8262973252790805,2.0132761287539047e-06,0.000376805526481061,0.0007144228452319878,0.058410141476686654,0.6664276826957791,0.012320394261710527
2012-09-28,-0.0006823589650954698,0.03996841140893953,0,0.0004326285674411956,0.00017323927405010764,0.5066880613232776,0.40242235719479436,0.492033857820504,0.23225914891627686,0.2557914625554506,0.14482178283811695,0.6349984601985752,0.7433839738930862,0.00048062322394315515,0.0004326285674411956,0.0003779295377641101,0.05781578678209514,0.6052312659193531,0.010045868889045934
2012-10-01,-0.002274525372664593,0.0935157936652578,0,9.769032168027714e-05,-0.00037392052143958576,0.4066380986620936,0.39962495650955654,0.48097208830410204,0.20964807137546054,0.19679526712867013,0.40905516241425277,0.5583214487119915,0.6470832390851453,0.00020776564920138574,9.769032168027714e-05,-6.4343621007934004e-06,0.056362635683725855,0.44984820585929797,0.00765761251121172
2012-10-02,-0.0023882563778342136,0.054114013762628914,0,-0.000130253762240351,-0.0008743287388114362,0.3203858443996293,0.3938424361934023,0.4653992725867238,0.18866955958183196,0.17177954410557117,0.36876628764556096,0.37659214885685,0.520432931772474,-0.0004527452561332579,-0.000130253762240351,0.00017108578985730594,0.060636964607152226,0.30271116389113684,0.008756976139955047
2012-10-03,0.0010993636287433273,0.0471915657340647,0,-4.1867280720142563e-05,-0.0005044553145886477,0.3732708258334709,0.3910262294629859,0.459622063166018,0.16920457435797015,0.16070289895656364,0.35092688444887815,0.2568283385812922,0.39092475654446524,-0.00011268185821361465,-4.1867280720142563e-05,2.4618894510330946e-05,0.06157470417662172,0.37636356635279583,0.008984384018449865
2012-10-04,0.00022740787849481747,0.03903720047048842,0,0.00016746912288045923,-0.00038478848341522154,0.38421749984665804,0.38925635490220434,0.45735695488878436,0.14658689010727244,0.16795012687975264,0.32526020809031553,0.22024365792938697,0.2751466046848587,0.0005602890154851603,0.00016746912288045923,-0.00019979608713643904,0.05636860276915181,0.37862813835314013,0.009553011978375742
2012-10-05,0.000568627959925877,0.032233326590524004,0,0.0002791152048008394,-0.00020246804588908152,0.41232874571254946,0.3888389547221551,0.4585910531830869,0.1255987467770156,0.15321896285344633,0.3034982611584492,0.28557344480778923,0.24397633078114334,0.000987242438023117,0.0002791152048008394,-0.00038240215334639505,0.04699221524667647,0.39608976063815693,0.008339971476307217
2012-10-08,-0.0012130405020685242,0.029580990903709165,0,-1.8607680320081865e-05,-0.00045497162676594316,0.36281722134876043,0.38680940207290926,0.45594727262504986,0.1061218094837752,0.14309141156513255,0.2885371057947275,0.27120089169454076,0.24889835666490212,-6.95093959119375e-05,-1.8607680320081865e-05,2.890891026502418e-05,0.04766594194443647,0.3083780397965228,0.007278486605711149
2012-10-09,-0.0010614848705960689,0.03392522660118556,0,-0.0006559207312818449,-0.000638870648484724,0.3222550214833871,0.38376768645597953,0.4515525483863672,0.10131828433897744,0.12183081538952516,0.339921343424583,0.21240408350397869,0.246213615273761,-0.001227811525284117,-0.0006559207312818449,-0.00011140872507031663,0.055190933837309795,0.27647289584760965,0.005117692238216148
2012-10-10,-0.0021607943674950003,0.022772307049889112,0,-0.0008326936943223173,-0.0010515460596889348,0.24912235397268828,0.37831614690666854,0.4426091103145399,0.10860013780622185,0.10962827741938531,0.395589676719316,0.09742365859799064,0.1817798218863741,-0.002223399690521821,-0.0008326936943223173,0.00047325785899743344,0.07364526824986498,0.2149690837045852,0.005875876384411782
2012-10-11,0.000758184146195634,0.028190643081562494,0,-0.0006698764915218924,-0.0007366528431916319,0.29186371257180227,0.37542366440783176,0.4412181370477012,0.11963237191461418,0.0977460052681829,0.40057648971985327,0.06237479059013569,0.1102652157658487,-0.001383041899772508,-0.0006698764915218924,5.616368921657067e-06,0.08313121075678628,0.29723026294559574,0.0051555845293245195
2012-10-12,-0.0007202918550872628,0.031038612015367766,0,-0.0009489916963226208,-0.0008043851855446538,0.2673133033523472,0.3723481451007808,0.43969310370156045,0.13112115347210485,0.08658743276289961,0.38358677947156294,0.046815208998855745,0.05355763431148629,-0.0012761784018465172,-0.0009489916963226208,-0.0006237902502293502,0.08747813877582958,0.2948283312028103,0.0067477780028158685
2012-10-15,0.001592193473491349,0.02304859858260354,0,-0.0008792128951224387,-0.0003302909695405698,0.35595266158393085,0.3726380768928538,0.44605309962621253,0.13168882880075178,0.10634874011611188,0.35660305441630613,0.11431684282507398,0.05934287576230152,6.508071082905742e-05,-0.0008792128951224387,-0.001731516360842511,0.07478000962040363,0.39289788673953857,0.010007949532015309
2012-10-16,0.0032601715291994404,0.03546433530440533,0,-0.0002884190449608526,0.0004649022497815736,0.5030197546791313,0.378067151162473,0.46271601306658133,0.12009185317810722,0.19612127346463948,0.3147077294294028,0.2728273685525946,0.13141448529979785,0.0003439085623028193,-0.0002884190449608526,-0.0008663075171473356,0.06626842687452358,0.5965018467267204,0.010273290300501836
2012-10-17,0.0002653407684865272,0.04069899667926039,0,-0.00033493824576091846,0.00046405575946589783,0.5135578590771763,0.3829618840586878,0.47484284402997395,0.11176382307180732,0.1949311853135795,0.2989799919639371,0.4577966703737063,0.27215923501078293,0.0006806390180296162,-0.00033493824576091846,-0.0012661397731265622,0.05258594620935555,0.6424512710444013,0.011941336021015464
2012-10-18,0.0016680457205136279,0.03281135275903749,0,-4.651920080017691e-05,0.0007864932236557043,0.5774776129963322,0.3894892564731375,0.4882215110787569,0.11835691129497389,0.25037942712007,0.28075945198288754,0.6691563415934135,0.462169621665895,0.00013537412675207472,-4.651920080017691e-05,-0.00021362167676552968,0.05013448035465904,0.769098685211886,0.012017188268037826
2012-10-19,7.585224702236215e-05,0.03229698410658583,0,0.00024189984416073118,0.0006990961680221619,0.5803106090170336,0.39482957461897183,0.4962508363602795,0.1330661859029219,0.28748175538770765,0.268075306198631,0.7666872263421374,0.631296914766579,-0.0003968857572957951,0.00024189984416073118,0.0008268696313580293,0.05874901138023229,0.7422905831111424,0.011031515045580781
2012-10-22,-0.0009856732224570453,0.027295424016444934,0,0.00041402088712111373,0.00037879014785219267,0.5303942772565917,0.39758447164264243,0.49685113946232184,0.12922710898395068,0.26548686503574864,0.35126737927752366,0.8166136817422143,0.7541774220482507,0.00011132000801350461,0.00041402088712111373,0.0006840821838208777,0.06285442286968193,0.6545551429061037,0.00815041529003746
2012-10-23,-0.0028810997555433204,0.03213805593594893,0,-7.443072128016093e-05,-0.0003355260909754243,0.4053198791955382,0.39543497591309035,0.48628519323954866,0.11516722684896508,0.23178370668565546,0.47435855696109364,0.6818917095446668,0.7585387773482689,-8.824346427327434e-05,-7.443072128016093e-05,-5.988242226578899e-05,0.06303315014077127,0.4735062296375502,0.006975185881310686
2012-10-24,-0.0011752294087267745,0.04042582333649376,0,-0.0002465517642407655,-0.00056155424541382,0.36184234096312623,0.392030147675003,0.4750050444773126,0.11018805129741394,0.20919490589980938,0.5039284189384922,0.48627404353615367,0.6625084525310339,-0.0003766733472890249,-0.0002465517642407655,-0.00012033961346213928,0.06475919494633237,0.40920879021203527,0.007885060988589848
2012-10-25,0.0009098751072791622,0.043064873543797,0,-0.00020468448352051194,-0.0002770558557787517,0.40507540081636,0.39081271966131903,0.4709076181013762,0.09641290677788344,0.2232116288665651,0.45168359752562015,0.3641968534706907,0.5075737431962107,-0.0001520544745248209,-0.00020468448352051194,-0.00024847577222264494,0.06403419810663455,0.47356919508303397,0.008226267537059795
2012-10-26,0.0003412065484699467,0.027732882845556646,0,-1.3955760240047521e-05,-0.00016150589116586955,0.4213237760156558,0.3904687256529295,0.4695969168463733,0.09395359124251126,0.19661377683626835,0.4907738784086082,0.36713847250841264,0.3997833201946617,-1.5042581823887513e-05,-1.3955760240047521e-05,-1.2617963187799841e-05,0.06404758816046016,0.4956480676891749,0.008756976139955047
2012-10-29,0.0005307086028952523,0.017996334733577538,0,0.00018142488312050675,-1.769081969987818e-05,0.44713718643356876,0.3910977045033959,0.4707397875534889,0.08906315001285339,0.1835344652308885,0.44518886947647385,0.43626651989487963,0.3826577389701165,0.00024721104635244684,0.00018142488312050675,0.00011626164452915866,0.06317948382594996,0.5226685624393776,0.009553011978375742
2012-10-30,0.0007960358384206945,0.013444225234953953,0,0.0005442746493615203,0.0001680893852258336,0.48548317872466523,0.3928804498072538,0.4742527181614084,0.07222447790749126,0.2168367628392775,0.40696482505465326,0.5009821387247637,0.42950124055490185,0.0012111923033249483,0.0005442746493615203,-8.54546276850554e-05,0.0542798589613993,0.5576973660804057,0.0064445043443376315
2012-10-31,-0.00310850763403811,0.03935744521257331,0,6.97788012001821e-05,-0.0005705395411466085,0.35369687118193044,0.38968121786468274,0.4658421299952858,0.06764799532790103,0.17974194031030977,0.42876029406673255,0.4318540913382967,0.45166375743372505,0.0002548292892574633,6.97788012001821e-05,-0.00010301606388130047,0.05180529030276219,0.3351425788200957,0.007771316450459115
2012-11-01,0.0013268121061214833,0.042675398350424436,0,0.00032098248552092645,-0.0001887652207175905,0.41737627587993126,0.38927806227732414,0.46541127643674457,0.0755868828354678,0.15279160786221996,0.47478231950128447,0.3830967557880546,0.43345523504351013,0.0011706647322430874,0.00032098248552092645,-0.0004724404842840202,0.04045478115095425,0.4047171609618254,0.008415810190368439
2012-11-02,0.0006444937399093242,0.037064149194906575,0,0.00020468448352056745,-1.5112510697246062e-05,0.44709166500987413,0.3900451012613165,0.46770222876564677,0.08215813182390505,0.14183789308563216,0.4450040321499348,0.32970637025340027,0.37480011934944296,0.0005647939119648449,0.00020468448352056745,-0.00013321796495202598,0.035661161173020685,0.4437570896462849,0.007543881506042072
2012-11-05,-0.0008719286843263674,0.018533127815866503,0,-0.0003023748052008446,-0.00021398764575719653,0.40998136585918593,0.38944231170807925,0.4664497188578696,0.08368309622804676,0.1473890297963948,0.42042840389721736,0.36140231538485484,0.35067319756545146,-0.0003984914865354794,-0.0003023748052008446,-0.00020627885473378793,0.03690080571725867,0.3860430033461997,0.00887068007920247
2012-11-06,0.0013267985731603982,0.033694729336800136,0,-0.00017212104296049358,0.00012024642195329616,0.4726591344246907,0.39107612843323736,0.47048523061079317,0.09206185177991824,0.1294085777689447,0.43759720211314046,0.40618846523417224,0.35858118654266785,-3.148623806159545e-05,-0.00017212104296049358,-0.0002980738839312713,0.034987100051419244,0.5062295929160627,0.005269329067455281
