Date,Adj Close,Volume,SMA_14,EMA_14,RSI_14,MACD_12_26_9,MACDh_12_26_9,ADX_14,DMP_14,DMN_14,STOCHk_14_3_3,STOCHd_14_3_3,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0,label,prediction_date
2012-07-20,1565.1468505859375,3340780.0,2160.6428571428573,2153.8267971320797,66.25421294426252,30.785403512783887,-1.283592285175878,30.892301343933532,29.972823626451063,14.356133834783249,79.85347985347988,72.05462408714445,2121.351948395421,2160.6428571428573,2199.9337658902937,3.636964676280926,0.7590566559302466,1644.085693359375,2012-07-31
2012-07-23,1546.48828125,1968069.0,2158.6428571428573,2153.983224181136,58.02009050285331,28.339183473904086,-2.9838498592445433,29.693262335274213,27.33885425760914,19.137456187070363,71.42857142857146,75.09256777549463,2121.3057278412266,2158.6428571428573,2195.979986444488,3.4593151134828783,0.45121669486922455,1657.720703125,2012-08-01
2012-07-24,1550.076416015625,2306139.0,2157.214285714286,2154.7854609569845,59.0734823534429,26.498536053426506,-3.8595978237776976,29.42562038711291,30.596159284751327,17.708425857329164,60.973928032751594,70.7519931049343,2121.7727558260867,2157.214285714286,2192.655815602485,3.2858608551689468,0.539300141592389,1640.498046875,2012-08-02
2012-07-25,1535.7239990234375,2842763.0,2155.285714285714,2152.81406616272,53.310995791127816,23.159014159281014,-5.7592957743385504,28.110886281991576,27.74996985661915,20.778036203363587,46.7054514113338,59.70265029088561,2119.250584034178,2155.285714285714,2191.3208445372507,3.343884294568238,0.287905383177261,1674.9439697265625,2012-08-03
2012-07-26,1618.9688720703125,6316970.0,2161.8571428571427,2166.5721906743574,70.987975542166,29.53222049111264,0.49112844599445893,29.70326298271677,41.768926684984805,15.199305475071672,59.70470115757149,55.79469353388563,2098.594167258172,2161.8571428571427,2225.1201184561132,5.852650884726017,1.2440596672186033,1661.3095703125,2012-08-06
2012-07-27,1621.8392333984375,2953630.0,2169.714285714286,2179.0292319177765,71.39022419030408,34.508012113019504,4.3735360543210575,31.13796483275492,38.594327206092615,14.044099654137055,70.40869359792113,58.93961538894214,2089.295991521881,2169.714285714286,2250.1325799066904,7.412800360111035,1.0613505931231355,1652.697021484375,2012-08-07
2012-07-30,1631.8861083984375,2180263.0,2178.0714285714284,2191.6920009954065,72.81111493335148,39.12997976992074,7.196402968977832,32.71498854356114,38.35357100811386,12.784039966977037,91.76706827309239,73.96015434286166,2081.9005559815573,2178.0714285714284,2274.2423011612996,8.830828165534358,0.9987402570301464,1648.29833984375,2012-08-08
2012-07-31,1644.085693359375,3660064.0,2189.4285714285716,2204.9330675293522,74.46923375337316,43.66137916185244,9.382241888727627,34.55291372797216,41.19253548879314,11.970503154241964,93.90060240963858,85.35878809355069,2080.9383762541825,2189.4285714285716,2297.9187666029607,9.910366256305933,0.9681134014376169,1660.5989990234375,2012-08-09
2012-08-01,1657.720703125,4452277.0,2202.5,2218.941991858772,76.21511488267707,48.229724791863646,11.16047001499107,36.575815936858625,42.710661105277126,10.90627785898831,94.20968186471379,93.29245084914824,2083.6441449245654,2202.5,2321.3558550754346,10.792813173705756,0.9522284574528223,1651.1925048828125,2012-08-10
2012-08-02,1640.498046875,4417270.0,2212.785714285714,2227.8830596109356,69.72870012858824,49.34475655564029,9.820401423014168,38.37350879563616,39.062440381817275,10.131697656457334,87.53628778076377,91.88219068503871,2091.749288667091,2212.785714285714,2333.8221399043373,10.939733100879454,0.8024473225315603,1654.810546875,2012-08-13
2012-08-03,1674.9439697265625,3975189.0,2226.3571428571427,2242.0319849961443,74.41804356239045,53.48508336138411,11.168582583006398,40.14632043855669,37.20745240914767,9.155246776206987,89.12210867628617,90.28935944058792,2096.8997982156125,2226.3571428571427,2355.814487498673,11.629521800387712,0.9157464276782534,1649.7454833984375,2012-08-14
2012-08-06,1661.3095703125,2810579.0,2238.0,2251.761053663325,69.80821723245033,54.60374301418733,9.829793788647692,41.76310989111388,35.14116625352953,8.646817457883298,88.5600171730182,88.40613787668939,2108.0681497311484,2238.0,2367.9318502688516,11.611425403829452,0.7963091799303774,1645.40380859375,2012-08-15
2012-08-07,1652.697021484375,3947684.0,2246.9285714285716,2258.5929131748817,66.9859236114689,53.900655927190655,7.301365361320812,42.72819987475482,32.98447742929214,9.848844882345453,90.16915422885576,89.28376002605337,2117.5377696232063,2246.9285714285716,2376.319373233937,11.517126396510246,0.716674708669683,1641.062255859375,2012-08-16
2012-08-08,1648.29833984375,3002922.0,2253.0714285714284,2261.180524751564,61.41516058126544,50.74124973735343,3.3135673371868677,41.92347465864997,30.474195534426823,15.545927280498692,80.83333333333337,86.52083491173578,2126.5612047367626,2253.0714285714284,2379.5816524060942,11.230023356594625,0.5985239400933726,1640.338623046875,2012-08-17
2012-08-09,1660.5989990234375,4749763.0,2261.214285714286,2265.689788118022,63.6301239679931,49.04380899332318,1.292901274525299,41.376593585766564,30.55634620261697,14.751458090874799,77.50000000000004,82.83416252072972,2139.732532654294,2261.214285714286,2382.6960387742774,10.744824480145834,0.6390567448801538,1645.40380859375,2012-08-20
2012-08-10,1651.1925048828125,1461375.0,2270.285714285714,2267.8644830356193,60.757815240760806,46.11796443326193,-1.306354628428764,40.540589940608186,29.27490140760216,15.574602710851947,74.00000000000004,77.4444444444445,2163.848801860894,2270.285714285714,2376.7226267105343,9.376521356326965,0.555029244307326,1647.5745849609375,2012-08-21
2012-08-13,1654.810546875,2821899.0,2279.3571428571427,2270.4158852975365,61.47807258024409,43.69893562485731,-2.980306749466706,39.484777783184356,27.91551453978292,16.120465153314623,75.50000000000004,75.66666666666673,2192.154236146521,2279.3571428571427,2366.5600495677645,7.65153516936922,0.5438222613852756,1628.038330078125,2012-08-22
2012-08-14,1649.7454833984375,2015018.0,2289.3571428571427,2271.693767257865,59.8226351415467,40.74728700716332,-4.745564293728556,38.77488555989664,28.60730127451796,15.340801858819983,68.10606060606064,72.53535353535358,2248.665921319684,2289.3571428571427,2330.0483643946013,3.5548163958966725,0.38502258590923766,1625.8670654296875,2012-08-23
2012-08-15,1645.40380859375,2586698.0,2290.6428571428573,2272.0012649568166,58.37174966150012,37.49175276814731,-6.400878826195658,37.39249298527835,27.193643962766355,17.911285307503597,58.688656476267134,67.43157236077595,2253.2445596808393,2290.6428571428573,2328.0411546048754,3.2653102028017864,0.2774917807453677,1644.680419921875,2012-08-24
2012-08-16,1641.062255859375,1677847.0,2291.214285714286,2271.4677629625744,56.88595987376787,34.03523160916757,-7.885919988140316,35.705847506317944,25.82176900279327,19.049952025684817,45.11722790483856,57.303981662388786,2255.499714286905,2291.214285714286,2326.9288571416664,3.1175234590724124,0.1750025999683632,1648.29833984375,2012-08-28
2012-08-17,1640.338623046875,2808222.0,2290.714285714286,2270.8720612342313,56.62724966905983,30.859493018979265,-8.849326862662892,34.15328912276943,24.774481704122856,18.277318175749045,30.704582936638037,44.83682243924792,2253.8715421261695,2290.714285714286,2327.557029302402,3.2167035249992373,0.17816884134091887,1639.6148681640625,2012-08-29
2012-08-20,1645.40380859375,1810279.0,2289.5,2271.2891197363338,58.064949951470865,28.57810816320216,-8.904569374752,32.90610929217113,24.897976348323148,17.470989641621692,23.36272780717229,33.061512882882965,2251.6676631135833,2289.5,2327.3323368864167,3.3048558101259373,0.2951487896910074,1638.891357421875,2012-08-30
2012-08-21,1647.5745849609375,1741719.0,2287.1428571428573,2272.050570438156,58.696841515759544,26.70433816892455,-8.622671495223685,32.5177868489948,28.56521645059661,16.168776218680176,20.57613168724284,24.881147477017723,2250.6239216017225,2287.1428571428573,2323.661792683992,3.193410977988057,0.36112879534190634,1638.1680908203125,2012-08-31
2012-08-22,1628.038330078125,1880988.0,2284.5714285714284,2269.110494379735,51.21678471714139,22.7781156586625,-10.039115204388587,30.79146735648631,26.567968417096846,22.025578973324833,16.79844638646141,20.24576862695885,2243.3284947301145,2284.5714285714284,2325.8143624127424,3.610561992111028,0.08088058545440495,1652.6396484375,2012-09-03
2012-08-23,1625.8670654296875,2084740.0,2278.3571428571427,2266.1624284624368,50.44752637748626,19.203119496392446,-10.891289093326911,28.987462553813625,25.1259156946411,22.057036260443002,10.863116320617456,16.079231464773905,2242.9767032017267,2278.3571428571427,2313.7375825125587,3.105785216012943,0.056857642774620895,1637.444580078125,2012-09-04
2012-08-24,1644.680419921875,1407614.0,2275.3571428571427,2267.074104667445,56.53991071730851,18.257431682689003,-9.469581525624285,27.89173743493731,26.938100669104482,20.24155225973614,13.985846894328423,13.882469867135766,2246.3684047200413,2275.3571428571427,2304.345880994244,2.5480604860738896,0.4593438174853519,1643.2332763671875,2012-09-05
2012-08-28,1648.29833984375,2049603.0,2273.5714285714284,2268.530890711786,57.61904146921035,17.707306681267255,-8.015765221636826,27.017153833210813,26.650767068120334,19.27802584271832,32.053987524991705,18.967650246645864,2248.8476483967397,2273.5714285714284,2298.295208746117,2.1748848410030925,0.5895609691819167,1672.1759033203125,2012-09-06
2012-08-29,1639.6148681640625,1466697.0,2272.714285714286,2268.1934386168814,54.14422762989479,16.117239438770866,-7.684665971306572,25.966822883334455,25.41641521675691,19.66248110970946,42.94750158127772,29.662445333532617,2247.832524506202,2272.714285714286,2297.5960469223696,2.189607498354226,0.36507615642367847,1646.1273193359375,2012-09-07
2012-08-30,1638.891357421875,1313166.0,2270.5714285714284,2267.7676468012974,53.8527689530355,14.608015936088577,-7.355111579191089,25.09798469405996,24.670110005096333,18.553916138879053,43.01075268817209,39.337413931480505,2248.757746289493,2270.5714285714284,2292.385110853364,1.9214266512337888,0.37229509214860373,1624.420166015625,2012-09-10
2012-08-31,1638.1680908203125,2321703.0,2269.285714285714,2267.2652938944575,53.54237934236068,13.179330674031462,-7.027037472998565,24.389219957009793,23.733470982871026,17.385502719287523,35.48387096774198,40.48070841239726,2248.2085964096473,2269.285714285714,2290.362832161781,1.8575993091906662,0.3746101265648814,1630.9326171875,2012-09-11
2012-09-03,1652.6396484375,831128.0,2269.0714285714284,2269.496588041863,58.67276661620593,13.505240161889105,-5.360902388112738,23.73373205019448,22.226448601294273,16.281562139679966,45.16129032258069,41.21863799283159,2248.6688477021776,2269.0714285714284,2289.4740094406793,1.7983198424120137,0.8658500736804015,1617.1844482421875,2012-09-12
2012-09-04,1637.444580078125,1144947.0,2267.8571428571427,2268.630376302948,52.15947690702281,11.93146280722658,-5.54774379422021,23.304783834962585,21.584465388676477,15.041095976242508,44.08602150537639,41.57706093189969,2248.190533840575,2267.8571428571427,2287.5237518737104,1.734378117996521,0.3765129552061855,1620.0789794921875,2012-09-13
2012-09-05,1643.2332763671875,1409338.0,2267.6428571428573,2268.9463261292217,54.24335990411595,11.200651913320144,-5.022843750501316,22.712937452775233,19.844672842319106,14.609493530660355,47.84946236559144,45.69892473118284,2248.184371768667,2267.6428571428573,2287.1013425170477,1.7161860663285642,0.5862642387776894,1624.420166015625,2012-09-14
2012-09-06,1672.1759033203125,2432065.0,2270.714285714286,2274.5534826453254,62.93652998024981,13.691319709680556,-2.0257407633127222,23.243887409791874,24.220629466483093,13.041909903182995,58.187403993855646,50.040962621607825,2241.0839096843683,2270.714285714286,2300.344661744203,2.6097846141481233,1.1798043036146117,1641.062255859375,2012-09-17
2012-09-07,1646.1273193359375,3534699.0,2271.285714285714,2274.6130182926154,53.1495093815237,12.614876305578946,-2.481747333931466,23.726903704374898,21.80901936988123,11.773674936964444,62.67281105990788,56.23655913978499,2241.655338255797,2271.285714285714,2300.9160903156317,2.6091280232646343,0.5626769925318448,1649.7454833984375,2012-09-18
2012-09-10,1624.420166015625,2046149.0,2269.214285714286,2270.6646158536,46.640507293694434,9.23458729888307,-4.689629072501873,22.070195896147258,19.65608804310952,19.29511146941157,52.61904761904767,57.826420890937065,2236.716562089144,2269.214285714286,2301.7120093394274,2.8642269555351585,0.12744643296257524,1666.3870849609375,2012-09-19
2012-09-11,1630.9326171875,1820214.0,2267.5714285714284,2268.44266707312,48.671370887271834,7.198923976840888,-5.380233915635245,20.535760736533877,18.684300318411683,18.341170256311255,28.988095238095287,48.093317972350285,2234.493906763038,2267.5714285714284,2300.648950379819,2.917440340940377,0.2948542117205117,1661.322509765625,2012-09-20
2012-09-12,1617.1844482421875,3328390.0,2266.5,2263.983644796704,44.795254201092284,4.006322525362066,-6.858268293691253,19.756280142791603,20.034460631563537,16.463909155342673,14.984567901234618,32.19723691945919,2230.383126222926,2266.5,2302.616873777074,3.1870173198388736,0.06391574483399355,1658.427978515625,2012-09-21
2012-09-13,1620.0789794921875,2600454.0,2265.9285714285716,2260.6524921571436,45.77433652929328,1.778428823772174,-7.2689295962249165,18.926228360770043,19.397121393915263,16.426118848694827,13.599025732559918,19.19056295729661,2228.3712682718956,2265.9285714285716,2303.4858745852475,3.314959141275816,0.14150019882637807,1656.2574462890625,2012-09-24
2012-09-14,1624.420166015625,2533253.0,2263.9285714285716,2258.565493202858,47.284611927270234,0.49129354390834123,-6.844851900870999,19.002691697225885,22.299440838254085,14.871496537923344,12.997173880708067,13.860255838167538,2225.128981698,2263.9285714285716,2302.728161159143,3.4276337354661566,0.256072531178633,1656.2574462890625,2012-09-25
2012-09-17,1641.062255859375,2188243.0,2263.214285714286,2259.8234274424767,52.72066739915411,1.312013270010084,-4.819305739815405,19.64582584061361,24.276684571627808,13.684982302753744,28.429272646140163,18.341824086469384,2225.115327562632,2263.214285714286,2301.3132438659395,3.3668007834821037,0.5628063668652642,1643.9564208984375,2012-09-26
